Cluster,Canonical_Slug,Slug,Traffic
/t/nfl-referees,/t/nfl-referees-en-us,/t/nfl-referees-en-in,0
/t/the-dark-crystal,/t/the-dark-crystal-en-us,/t/the-dark-crystal-en-us,162
/t/tekashi-6ix9ine,/t/tekashi-6ix9ine-en-us,/t/tekashi-6ix9ine-en-us,161
/t/fire-dak-prescott,/t/fire-dak-prescott-en-us,/t/fire-dak-prescott-en-us,160
/t/marchman-act-in-new-york,/t/marchman-act-in-new-york-en-us,/t/marchman-act-in-new-york-en-us,159
/t/serbia,/t/serbia-en-us,/t/serbia-en-us,159
/t/serbia,/t/serbia-en-us,/t/serbia-en-gb,0
/t/serbia,/t/serbia-en-us,/t/serbia-en-au,0
/t/nd-miata-transmission-failure,/t/nd-miata-transmission-failure-en-us,/t/nd-miata-transmission-failure-en-us,158
/t/magic-the-gathering,/t/magic-the-gathering-en-us,/t/magic-the-gathering-en-us,158
/t/magic-the-gathering,/t/magic-the-gathering-en-us,/t/magic-the-gathering-en-gb,7
/t/magic-the-gathering,/t/magic-the-gathering-en-us,/t/magic-the-gathering-en-us-2,0
/t/magic-the-gathering,/t/magic-the-gathering-en-us,/t/magic-the-gathering-en-au,0
/t/magic-the-gathering,/t/magic-the-gathering-en-us,/t/magic-the-gathering-en-ca,0
/t/traffickinghub,/t/traffickinghub-en-us,/t/traffickinghub-en-us,156
/t/unblocked,/t/unblocked-en-us,/t/unblocked-en-us,156
/t/unblocked,/t/unblocked-en-us,/t/unblocked-en-gb,0
/t/phi-mu-hand-sign,/t/phi-mu-hand-sign-en-us,/t/phi-mu-hand-sign-en-us,154
/t/discontinued-food-product,/t/discontinued-food-product-en-us,/t/discontinued-food-product-en-us,154
/t/shadow-and-bone,/t/shadow-and-bone-en-us,/t/shadow-and-bone-en-us,153
/t/shadow-and-bone,/t/shadow-and-bone-en-us,/t/shadow-and-bone-en-au,0
/t/shadow-and-bone,/t/shadow-and-bone-en-us,/t/shadow-and-bone-en-gb,0
/t/cps-corruption,/t/cps-corruption-en-us,/t/cps-corruption-en-us,151
/t/flat-earth,/t/flat-earth-en-us,/t/flat-earth-en-us,151
/t/flat-earth,/t/flat-earth-en-us,/t/flat-earth-en-gb,0
/t/flat-earth,/t/flat-earth-en-us,/t/flat-earth-en-au,0
/t/flat-earth,/t/flat-earth-en-us,/t/flat-earth-en-in,0
/t/skibidi-toilet,/t/skibidi-toilet-en-gb,/t/skibidi-toilet-en-gb,151
/t/skibidi-toilet,/t/skibidi-toilet-en-gb,/t/skibidi-toilet-en-us,11
/t/skibidi-toilet,/t/skibidi-toilet-en-gb,/t/skibidi-toilet-en-au,0
/t/skibidi-toilet,/t/skibidi-toilet-en-gb,/t/skibidi-toilet-en-ca,0
/t/coolmathgames,/t/coolmathgames-en-us,/t/coolmathgames-en-us,149
/t/save-splash-mountain,/t/save-splash-mountain-en-us,/t/save-splash-mountain-en-us,149
/t/liam-payne,/t/liam-payne-en-us,/t/liam-payne-en-us,147
/t/liam-payne,/t/liam-payne-en-us,/t/liam-payne-en-gb,5
/t/liam-payne,/t/liam-payne-en-us,/t/liam-payne-en-in,0
/t/supreme-court,/t/supreme-court-en-us,/t/supreme-court-en-us,146
/t/supreme-court,/t/supreme-court-en-us,/t/supreme-court,9
/t/supreme-court,/t/supreme-court-en-us,/t/supreme-court-en-gb,0
/t/supreme-court,/t/supreme-court-en-us,/t/supreme-court-en-au,0
/t/supreme-court,/t/supreme-court-en-us,/t/supreme-court-en-in,0
/t/national-roblox-day,/t/national-roblox-day-en-us,/t/national-roblox-day-en-us,146
/t/gangstalking,/t/gangstalking-en-us,/t/gangstalking-en-us,146
/t/gangstalking,/t/gangstalking-en-us,/t/gangstalking-en-gb,0
/t/gangstalking,/t/gangstalking-en-us,/t/gangstalking-en-in,0
/t/gangstalking,/t/gangstalking-en-us,/t/gangstalking-en-au,0
/t/gangstalking,/t/gangstalking-en-us,/t/gangstalking-en-ca,0
/t/cat-in-the-blender-video,/t/cat-in-the-blender-video-en-au,/t/cat-in-the-blender-video-en-au,144
/t/free-palestine,/t/free-palestine-en-us,/t/free-palestine-en-us,144
/t/free-palestine,/t/free-palestine-en-us,/t/free-palestine-en-gb,0
/t/free-palestine,/t/free-palestine-en-us,/t/free-palestine-en-au,0
/t/free-palestine,/t/free-palestine-en-us,/t/free-palestine-en-in,0
/t/free-palestine,/t/free-palestine-en-us,/t/free-palestine-en-ca,0
/t/gypsy,/t/gypsy-en-us,/t/gypsy-en-us,144
/t/gypsy,/t/gypsy-en-us,/t/gypsy-en-gb,0
/t/justice-for-kendrick,/t/justice-for-kendrick-en-us,/t/justice-for-kendrick-en-us,144
/t/menendez,/t/menendez-en-us,/t/menendez-en-us,143
/t/election-fraud,/t/election-fraud-en-us,/t/election-fraud-en-us,142
/t/election-fraud,/t/election-fraud-en-us,/t/election-fraud-en-au,0
/t/election-fraud,/t/election-fraud-en-us,/t/election-fraud-en-gb,0
/t/election-fraud,/t/election-fraud-en-us,/t/election-fraud-en-in,0
/t/anonymous,/t/anonymous-en-us,/t/anonymous-en-us,139
/t/anonymous,/t/anonymous-en-us,/t/anonymous-en-gb,0
/t/anonymous,/t/anonymous-en-us,/t/anonymous-en-au,0
/t/anonymous,/t/anonymous-en-us,/t/anonymous-en-ca,0
/t/make-a-wayne-season-two,/t/make-a-wayne-season-two-en-us,/t/make-a-wayne-season-two-en-us,138
/t/stop-prince-chute-from-posting-for-charity,/t/stop-prince-chute-from-posting-for-charity-en-us,/t/stop-prince-chute-from-posting-for-charity-en-us,138
/t/democratic-party,/t/democratic-party-en-us,/t/democratic-party-en-us,137
/t/democratic-party,/t/democratic-party-en-us,/t/democratic-party-en-ca,0
/t/democratic-party,/t/democratic-party-en-us,/t/democratic-party-en-gb,0
/t/diddy,/t/diddy-en-us,/t/diddy-en-us,135
/t/diddy,/t/diddy-en-us,/t/diddy-en-gb,0
/t/diddy,/t/diddy-en-us,/t/diddy-en-ca,0
/t/angela-green,/t/angela-green-en-us,/t/angela-green-en-us,135
/t/tesla,/t/tesla-en-us,/t/tesla-en-us,135
/t/tesla,/t/tesla-en-us,/t/tesla-en-ca,0
/t/tesla,/t/tesla-en-us,/t/tesla-en-in,0
/t/tesla,/t/tesla-en-us,/t/tesla-en-gb,0
/t/tesla,/t/tesla-en-us,/t/tesla-en-au,0
/t/mihoyo,/t/mihoyo-en-us,/t/mihoyo-en-us,134
/t/mihoyo,/t/mihoyo-en-us,/t/mihoyo-en-ca,15
/t/mihoyo,/t/mihoyo-en-us,/t/mihoyo-en-gb,4
/t/fire-brad-butler-at-csi-companies,/t/fire-brad-butler-at-csi-companies-en-us,/t/fire-brad-butler-at-csi-companies-en-us,134
/t/hartz-victims,/t/hartz-victims-en-us,/t/hartz-victims-en-us,133
/t/roblox,/t/roblox-en-us,/t/roblox-en-us,133
/t/roblox,/t/roblox-en-us,/t/roblox-en-gb,28
/t/roblox,/t/roblox-en-us,/t/roblox-en-ca,3
/t/roblox,/t/roblox-en-us,/t/roblox-en-au,3
/t/roblox,/t/roblox-en-us,/t/roblox-en-in,0
/t/vaping-ban,/t/vaping-ban-en-us,/t/vaping-ban-en-us,133
/t/vaping-ban,/t/vaping-ban-en-us,/t/vaping-ban-en-in,0
/t/vaping-ban,/t/vaping-ban-en-us,/t/vaping-ban-en-au,0
/t/concord,/t/concord-en-us,/t/concord-en-us,132
/t/concord,/t/concord-en-us,/t/concord-en-ca,3
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-7,131
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-8,3
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-9,3
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-13,0
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-12,0
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-6,0
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-11,0
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-14,0
/t/animal-cruelty,/t/animal-cruelty-7,/t/animal-cruelty-en-au,0
/t/mob-vote,/t/mob-vote-en-us,/t/mob-vote-en-us,131
/t/mob-vote,/t/mob-vote-en-us,/t/mob-vote-en-gb,0
/t/tv-shows,/t/tv-shows-en-us,/t/tv-shows-en-us,131
/t/tv-shows,/t/tv-shows-en-us,/t/tv-shows-en-ca,3
/t/tv-shows,/t/tv-shows-en-us,/t/tv-shows-en-gb,0
/t/tv-shows,/t/tv-shows-en-us,/t/tv-shows-en-in,0
/t/tv-shows,/t/tv-shows-en-us,/t/tv-shows-en-au,0
/t/due-process,/t/due-process-en-us,/t/due-process-en-us,130
/t/due-process,/t/due-process-en-us,/t/due-process-en-gb,3
/t/due-process,/t/due-process-en-us,/t/due-process,3
/t/due-process,/t/due-process-en-us,/t/due-process-en-au,0
/t/due-process,/t/due-process-en-us,/t/due-process-en-in,0
/t/keir-starmer,/t/keir-starmer-en-gb,/t/keir-starmer-en-gb,129
/t/derechos-de-la-mujer,/t/derechos-de-la-mujer-2,/t/derechos-de-la-mujer-2,129
/t/derechos-de-la-mujer,/t/derechos-de-la-mujer-2,/t/derechos-de-la-mujer-en-gb,0
/t/derechos-de-la-mujer,/t/derechos-de-la-mujer-2,/t/derechos-de-la-mujer-en-au,0
/t/derechos-de-la-mujer,/t/derechos-de-la-mujer-2,/t/derechos-de-la-mujer-en-us,0
/t/derechos-de-la-mujer,/t/derechos-de-la-mujer-2,/t/derechos-de-la-mujer-3,0
/t/derechos-de-la-mujer,/t/derechos-de-la-mujer-2,/t/derechos-de-la-mujer-en-ca,0
/t/healthcare,/t/healthcare-en-us,/t/healthcare-en-us,128
/t/healthcare,/t/healthcare-en-us,/t/healthcare-en-au,0
/t/healthcare,/t/healthcare-en-us,/t/healthcare-3,0
/t/healthcare,/t/healthcare-en-us,/t/healthcare-5,0
/t/healthcare,/t/healthcare-en-us,/t/healthcare-4,0
/t/rfk-jr,/t/rfk-jr-en-us,/t/rfk-jr-en-us,128
/t/lego,/t/lego-en-us,/t/lego-en-us,126
/t/lego,/t/lego-en-us,/t/lego-en-gb,4
/t/lego,/t/lego-en-us,/t/lego-en-au,0
/t/lego,/t/lego-en-us,/t/lego-en-ca,0
/t/lego,/t/lego-en-us,/t/lego-en-in,0
/t/stop-bullying,/t/stop-bullying-en-us,/t/stop-bullying-en-us,125
/t/stop-bullying,/t/stop-bullying-en-us,/t/stop-bullying-en-gb,10
/t/stop-bullying,/t/stop-bullying-en-us,/t/stop-bullying-en-au,0
/t/stop-bullying,/t/stop-bullying-en-us,/t/stop-bullying-en-ca,0
/t/police-brutality,/t/police-brutality-4,/t/police-brutality-4,125
/t/police-brutality,/t/police-brutality-4,/t/police-brutality-en-gb,0
/t/police-brutality,/t/police-brutality-4,/t/police-brutality-en-au,0
/t/police-brutality,/t/police-brutality-4,/t/police-brutality-en-us,0
/t/police-brutality,/t/police-brutality-4,/t/police-brutality-3,0
/t/police-brutality,/t/police-brutality-4,/t/police-brutality-5,0
/t/doxxer,/t/doxxer-en-us,/t/doxxer-en-us,125
/t/jon-benet-ramsey,/t/jon-benet-ramsey-en-us,/t/jon-benet-ramsey-en-us,125
/t/conspiracy-theories,/t/conspiracy-theories-en-ca,/t/conspiracy-theories-en-ca,124
/t/conspiracy-theories,/t/conspiracy-theories-en-ca,/t/conspiracy-theories-en-us,0
/t/homelessness,/t/homelessness-en-us,/t/homelessness-en-us,123
/t/homelessness,/t/homelessness-en-us,/t/homelessness-en-au,0
/t/homelessness,/t/homelessness-en-us,/t/homelessness-en-ca,0
/t/homelessness,/t/homelessness-en-us,/t/homelessness-en-in,0
/t/homelessness,/t/homelessness-en-us,/t/homelessness-2,0
/t/dcfs-corruption,/t/dcfs-corruption-en-us,/t/dcfs-corruption-en-us,123
/t/traffic-light-request,/t/traffic-light-request-en-us,/t/traffic-light-request-en-us,122
/t/traffic-light-request,/t/traffic-light-request-en-us,/t/traffic-light-request-en-gb,0
/t/traffic-light-request,/t/traffic-light-request-en-us,/t/traffic-light-request-en-ca,0
/t/mujeres-en-mexico-es,/t/mujeres-en-mexico-es-419,/t/mujeres-en-mexico-es-419,122
/t/prison-reform,/t/prison-reform,/t/prison-reform,121
/t/prison-reform,/t/prison-reform,/t/prison-reform-en-ca,0
/t/prison-reform,/t/prison-reform,/t/prison-reform-en-au,0
/t/prison-reform,/t/prison-reform,/t/prison-reform-en-gb,0
/t/minecraft-story-mode,/t/minecraft-story-mode-en-us,/t/minecraft-story-mode-en-us,121
/t/minecraft-story-mode,/t/minecraft-story-mode-en-us,/t/minecraft-story-mode-en-in,0
/t/minecraft-story-mode,/t/minecraft-story-mode-en-us,/t/minecraft-story-mode-en-ca,0
/t/minecraft-story-mode,/t/minecraft-story-mode-en-us,/t/minecraft-story-mode-en-gb,0
/t/school-uniforms,/t/school-uniforms-en-us,/t/school-uniforms-en-us,121
/t/school-uniforms,/t/school-uniforms-en-us,/t/school-uniforms-en-au,0
/t/school-uniforms,/t/school-uniforms-en-us,/t/school-uniforms-en-gb,0
/t/school-programs,/t/school-programs-en-us,/t/school-programs-en-us,121
/t/school-programs,/t/school-programs-en-us,/t/school-programs-en-in,3
/t/school-programs,/t/school-programs-en-us,/t/school-programs-en-gb,0
/t/school-programs,/t/school-programs-en-us,/t/school-programs-en-ca,0
/t/school-programs,/t/school-programs-en-us,/t/school-programs-en-au,0
/t/molly-nobiltt,/t/molly-nobiltt-en-us,/t/molly-nobiltt-en-us,121
/t/julie-and-the-phantoms,/t/julie-and-the-phantoms-en-us,/t/julie-and-the-phantoms-en-us,120
/t/julie-and-the-phantoms,/t/julie-and-the-phantoms-en-us,/t/julie-and-the-phantoms-en-ca,0
/t/julie-and-the-phantoms,/t/julie-and-the-phantoms-en-us,/t/julie-and-the-phantoms-en-au,0
/t/julie-and-the-phantoms,/t/julie-and-the-phantoms-en-us,/t/julie-and-the-phantoms-en-gb,0
/t/corruption-in-child-services,/t/corruption-in-child-services-en-us,/t/corruption-in-child-services-en-us,120
/t/signup,/t/signup-en-us,/t/signup-en-us,120
/t/the-muppets,/t/the-muppets-en-us,/t/the-muppets-en-us,120
/t/unblock-music-apps-at-school,/t/unblock-music-apps-at-school-en-us,/t/unblock-music-apps-at-school-en-us,119
/t/presidential-race-2024,/t/presidential-race-2024-en-us,/t/presidential-race-2024-en-us,119
/t/presidential-race-2024,/t/presidential-race-2024-en-us,/t/presidential-race-2024-en-gb,0
/t/directed-energy-weapons,/t/directed-energy-weapons-en-us,/t/directed-energy-weapons-en-us,119
/t/directed-energy-weapons,/t/directed-energy-weapons-en-us,/t/directed-energy-weapons-en-gb,0
/t/native-american-rights,/t/native-american-rights-en-us,/t/native-american-rights-en-us,119
/t/genshin,/t/genshin-en-us,/t/genshin-en-us,118
/t/genshin,/t/genshin-en-us,/t/genshin-en-au,0
/t/genshin,/t/genshin-en-us,/t/genshin-en-gb,0
/t/fire-neal-mohan,/t/fire-neal-mohan-en-us,/t/fire-neal-mohan-en-us,118
/t/pit-bulls,/t/pit-bulls,/t/pit-bulls,118
/t/pit-bulls,/t/pit-bulls,/t/pit-bulls-en-ca,0
/t/pit-bulls,/t/pit-bulls,/t/pit-bulls-en-au,0
/t/pit-bulls,/t/pit-bulls,/t/pit-bulls-en-gb,0
/t/artificial-intelligence,/t/artificial-intelligence-en-us,/t/artificial-intelligence-en-us,117
/t/artificial-intelligence,/t/artificial-intelligence-en-us,/t/artificial-intelligence-en-in,0
/t/artificial-intelligence,/t/artificial-intelligence-en-us,/t/artificial-intelligence-en-ca,0
/t/artificial-intelligence,/t/artificial-intelligence-en-us,/t/artificial-intelligence-en-gb,0
/t/artificial-intelligence,/t/artificial-intelligence-en-us,/t/artificial-intelligence-en-au,0
/t/therians-in-schools,/t/therians-in-schools-en-us,/t/therians-in-schools-en-us,117
/t/idubbbz,/t/idubbbz-en-us,/t/idubbbz-en-us,115
/t/idubbbz,/t/idubbbz-en-us,/t/idubbbz-en-au,0
/t/idubbbz,/t/idubbbz-en-us,/t/idubbbz-en-gb,0
/t/stupid,/t/stupid-en-us,/t/stupid-en-us,115
/t/stupid,/t/stupid-en-us,/t/stupid-en-au,0
/t/stupid,/t/stupid-en-us,/t/stupid-en-in,0
/t/stupid,/t/stupid-en-us,/t/stupid-en-ca,0
/t/stupid,/t/stupid-en-us,/t/stupid-en-gb,0
/t/taylor-swift,/t/taylor-swift-en-us,/t/taylor-swift-en-us,115
/t/taylor-swift,/t/taylor-swift-en-us,/t/taylor-swift-en-ca,4
/t/taylor-swift,/t/taylor-swift-en-us,/t/taylor-swift-en-au,0
/t/taylor-swift,/t/taylor-swift-en-us,/t/taylor-swift-en-gb,0
/t/taylor-swift,/t/taylor-swift-en-us,/t/taylor-swift-en-in,0
/t/book-banning,/t/book-banning-en-us,/t/book-banning-en-us,115
/t/crunchyroll,/t/crunchyroll-en-us,/t/crunchyroll-en-us,114
/t/crunchyroll,/t/crunchyroll-en-us,/t/crunchyroll-en-ca,0
/t/crunchyroll,/t/crunchyroll-en-us,/t/crunchyroll-en-gb,0
/t/crunchyroll,/t/crunchyroll-en-us,/t/crunchyroll-en-au,0
/t/crunchyroll,/t/crunchyroll-en-us,/t/crunchyroll-en-in,0
/t/terrorism,/t/terrorism-2,/t/terrorism-2,114
/t/terrorism,/t/terrorism-2,/t/terrorism-en-au,0
/t/terrorism,/t/terrorism-2,/t/terrorism-en-in,0
/t/terrorism,/t/terrorism-2,/t/terrorism-en-ca,0
/t/terrorism,/t/terrorism-2,/t/terrorism-3,0
/t/terrorism,/t/terrorism-2,/t/terrorism-en-gb,0
/t/monkeys,/t/monkeys,/t/monkeys,114
/t/monkeys,/t/monkeys,/t/monkeys-en-gb,3
/t/monkeys,/t/monkeys,/t/monkeys-en-ca,0
/t/monkeys,/t/monkeys,/t/monkeys-en-au,0
/t/global-warming,/t/global-warming-en-us,/t/global-warming-en-us,114
/t/global-warming,/t/global-warming-en-us,/t/global-warming-en-gb,0
/t/global-warming,/t/global-warming-en-us,/t/global-warming-en-in,0
/t/global-warming,/t/global-warming-en-us,/t/global-warming-en-au,0
/t/global-warming,/t/global-warming-en-us,/t/global-warming-en-ca,0
/t/clarence-thomas,/t/clarence-thomas-en-us,/t/clarence-thomas-en-us,113
/t/judicial-reform,/t/judicial-reform-en-us,/t/judicial-reform-en-us,112
/t/judicial-reform,/t/judicial-reform-en-us,/t/judicial-reform-en-ca,6
/t/judicial-reform,/t/judicial-reform-en-us,/t/judicial-reform-en-gb,0
/t/judicial-reform,/t/judicial-reform-en-us,/t/judicial-reform-en-in,0
/t/judicial-reform,/t/judicial-reform-en-us,/t/judicial-reform-en-au,0
/t/playstation,/t/playstation-en-us,/t/playstation-en-us,112
/t/playstation,/t/playstation-en-us,/t/playstation-en-ca,0
/t/playstation,/t/playstation-en-us,/t/playstation-en-in,0
/t/playstation,/t/playstation-en-us,/t/playstation-4,0
/t/playstation,/t/playstation-en-us,/t/playstation-en-gb,0
/t/playstation,/t/playstation-en-us,/t/playstation-en-au,0
/t/trans-sports,/t/trans-sports-en-us,/t/trans-sports-en-us,112
/t/trans-sports,/t/trans-sports-en-us,/t/trans-sports-en-gb,0
/t/justin-baldoni,/t/justin-baldoni-en-us,/t/justin-baldoni-en-us,112
/t/justin-baldoni,/t/justin-baldoni-en-us,/t/justin-baldoni-en-gb,0
/t/tipping,/t/tipping-en-us,/t/tipping-en-us,112
/t/tipping,/t/tipping-en-us,/t/tipping-en-gb,0
/t/public-safety-concern,/t/public-safety-concern-en-us,/t/public-safety-concern-en-us,111
/t/tommy-sotomayor,/t/tommy-sotomayor-en-us,/t/tommy-sotomayor-en-us,111
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-3,111
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-9,9
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-14,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-8,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-7,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-12,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-20,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-21,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-16,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-6,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-18,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-19,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-4,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-10,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-11,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-5,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-2,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-13,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-15,0
/t/lgbt-rights,/t/lgbt-rights-3,/t/lgbt-rights-17,0
/t/social-media,/t/social-media-3,/t/social-media-3,110
/t/social-media,/t/social-media-3,/t/social-media-en-gb,6
/t/social-media,/t/social-media-3,/t/social-media-en-ca,2
/t/social-media,/t/social-media-3,/t/social-media-en-in,0
/t/social-media,/t/social-media-3,/t/social-media-en-au,0
/t/social-media,/t/social-media-3,/t/social-media-en-us,0
/t/animal-abuse-advertised,/t/animal-abuse-advertised-en-us,/t/animal-abuse-advertised-en-us,110
/t/bring-back-coco-cabana-sol-de-janeiro,/t/bring-back-coco-cabana-sol-de-janeiro-en-us,/t/bring-back-coco-cabana-sol-de-janeiro-en-us,110
/t/prisoners-rights,/t/prisoners-rights-en-us,/t/prisoners-rights-en-us,109
/t/prisoners-rights,/t/prisoners-rights-en-us,/t/prisoners-rights,11
/t/prisoners-rights,/t/prisoners-rights-en-us,/t/prisoners-rights-2,0
/t/prisoners-rights,/t/prisoners-rights-en-us,/t/prisoners-rights-en-au,0
/t/prisoners-rights,/t/prisoners-rights-en-us,/t/prisoners-rights-en-gb,0
/t/prisoners-rights,/t/prisoners-rights-en-us,/t/prisoners-rights-en-in,0
/t/prisoners-rights,/t/prisoners-rights-en-us,/t/prisoners-rights-en-ca,0
/t/doc-mcstuffins,/t/doc-mcstuffins-en-us,/t/doc-mcstuffins-en-us,109
/t/merchandise,/t/merchandise-en-us,/t/merchandise-en-us,109
/t/merchandise,/t/merchandise-en-us,/t/merchandise-en-gb,0
/t/merchandise,/t/merchandise-en-us,/t/merchandise-en-au,0
/t/merchandise,/t/merchandise-en-us,/t/merchandise-en-ca,0
/t/spider-man,/t/spider-man-en-us,/t/spider-man-en-us,109
/t/spider-man,/t/spider-man-en-us,/t/spider-man-en-ca,0
/t/spider-man,/t/spider-man-en-us,/t/spider-man-en-au,0
/t/spider-man,/t/spider-man-en-us,/t/spider-man-en-gb,0
/t/peanuts,/t/peanuts-en-us,/t/peanuts-en-us,107
/t/peanuts,/t/peanuts-en-us,/t/peanuts-en-ca,0
/t/peanuts,/t/peanuts-en-us,/t/peanuts-en-gb,0
/t/racist,/t/racist-en-us,/t/racist-en-us,107
/t/racist,/t/racist-en-us,/t/racist-en-gb,0
/t/racist,/t/racist-en-us,/t/racist-en-ca,0
/t/racist,/t/racist-en-us,/t/racist-en-au,0
/t/iran,/t/iran-en-us,/t/iran-en-us,106
/t/iran,/t/iran-en-us,/t/iran-6,9
/t/iran,/t/iran-en-us,/t/iran-en-ca,0
/t/iran,/t/iran-en-us,/t/iran-11,0
/t/iran,/t/iran-en-us,/t/iran-7,0
/t/iran,/t/iran-en-us,/t/iran-en-au,0
/t/iran,/t/iran-en-us,/t/iran-en-in,0
/t/iran,/t/iran-en-us,/t/iran-8,0
/t/iran,/t/iran-en-us,/t/iran-10,0
/t/disable-securly,/t/disable-securly-en-us,/t/disable-securly-en-us,106
/t/justice,/t/justice-en-us,/t/justice-en-us,106
/t/justice,/t/justice-en-us,/t/justice-11,14
/t/justice,/t/justice-en-us,/t/justice-en-au,7
/t/justice,/t/justice-en-us,/t/justice-7,0
/t/justice,/t/justice-en-us,/t/justice-en-ca,0
/t/justice,/t/justice-en-us,/t/justice-9,0
/t/disney-plus,/t/disney-plus-en-us,/t/disney-plus-en-us,106
/t/disney-plus,/t/disney-plus-en-us,/t/disney-plus-en-gb,5
/t/disney-plus,/t/disney-plus-en-us,/t/disney-plus-en-au,0
/t/disney-plus,/t/disney-plus-en-us,/t/disney-plus-en-ca,0
/t/dress-code,/t/dress-code-en-us,/t/dress-code-en-us,105
/t/dress-code,/t/dress-code-en-us,/t/dress-code-en-in,0
/t/dress-code,/t/dress-code-en-us,/t/dress-code-en-ca,0
/t/dress-code,/t/dress-code-en-us,/t/dress-code-en-au,0
/t/dress-code,/t/dress-code-en-us,/t/dress-code-en-gb,0
/t/ixl-sucks,/t/ixl-sucks-en-us,/t/ixl-sucks-en-us,105
/t/california,/t/california-en-us,/t/california-en-us,105
/t/california,/t/california-en-us,/t/california-en-au,0
/t/california,/t/california-en-us,/t/california-en-gb,0
/t/california,/t/california-en-us,/t/california-en-ca,0
/t/california,/t/california-en-us,/t/california-en-in,0
/t/cell-phones,/t/cell-phones,/t/cell-phones,105
/t/cell-phones,/t/cell-phones,/t/cell-phones-en-in,0
/t/cell-phones,/t/cell-phones,/t/cell-phones-en-au,0
/t/min-heejin,/t/min-heejin-en-us,/t/min-heejin-en-us,105
/t/min-heejin,/t/min-heejin-en-us,/t/min-heejin-en-in,0
/t/avenue-5,/t/avenue-5-en-us,/t/avenue-5-en-us,104
/t/vote-recount,/t/vote-recount-en-us,/t/vote-recount-en-us,104
/t/school-safety,/t/school-safety-en-us,/t/school-safety-en-us,103
/t/school-safety,/t/school-safety-en-us,/t/school-safety-en-au,0
/t/school-safety,/t/school-safety-en-us,/t/school-safety-en-ca,0
/t/school-safety,/t/school-safety-en-us,/t/school-safety-en-gb,0
/t/school-safety,/t/school-safety-en-us,/t/school-safety-en-in,0
/t/ukraine,/t/ukraine,/t/ukraine,103
/t/ukraine,/t/ukraine,/t/ukraine-en-ca,0
/t/ukraine,/t/ukraine,/t/ukraine-en-gb,0
/t/ukraine,/t/ukraine,/t/ukraine-2,0
/t/ukraine,/t/ukraine,/t/ukraine-en-au,0
/t/ukraine,/t/ukraine,/t/ukraine-en-in,0
/t/ukraine,/t/ukraine,/t/ukraine-3,0
/t/miraculous-ladybug,/t/miraculous-ladybug-en-us,/t/miraculous-ladybug-en-us,103
/t/miraculous-ladybug,/t/miraculous-ladybug-en-us,/t/miraculous-ladybug-en-au,0
/t/miraculous-ladybug,/t/miraculous-ladybug-en-us,/t/miraculous-ladybug-en-gb,0
/t/donald-trump-trial,/t/donald-trump-trial-en-us,/t/donald-trump-trial-en-us,102
/t/fleet-week,/t/fleet-week-en-us,/t/fleet-week-en-us,102
/t/trump,/t/trump-en-us,/t/trump-en-us,102
/t/trump,/t/trump-en-us,/t/trump-en-in,0
/t/trump,/t/trump-en-us,/t/trump-en-gb,0
/t/trump,/t/trump-en-us,/t/trump-en-au,0
/t/trump,/t/trump-en-us,/t/trump-en-ca,0
/t/global-social-justice-issues,/t/global-social-justice-issues-en-us,/t/global-social-justice-issues-en-us,102
/t/global-social-justice-issues,/t/global-social-justice-issues-en-us,/t/global-social-justice-issues-en-gb,5
/t/global-social-justice-issues,/t/global-social-justice-issues-en-us,/t/global-social-justice-issues-en-in,4
